Local time,Open,High,Low,Close,Volume
09.01.2017 00:00:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:01:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:02:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:03:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:04:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:05:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:06:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:07:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:08:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:09:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:10:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:11:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:12:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:13:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:14:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:15:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:16:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:17:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:18:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:19:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:20:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:21:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:22:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:23:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:24:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:25:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:26:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:27:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:28:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:29:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:30:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:31:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:32:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:33:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:34:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:35:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:36:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:37:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:38:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:39:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:40:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:41:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:42:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:43:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:44:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:45:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:46:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:47:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:48:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:49:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:50:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:51:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:52:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:53:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:54:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:55:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:56:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:57:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:58:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 00:59:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:00:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:01:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:02:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:03:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:04:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:05:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:06:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:07:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:08:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:09:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:10:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:11:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:12:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:13:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:14:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:15:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:16:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:17:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:18:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:19:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:20:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:21:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:22:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:23:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:24:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:25:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:26:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:27:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:28:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:29:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:30:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:31:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:32:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:33:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:34:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:35:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:36:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:37:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:38:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:39:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:40:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:41:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:42:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:43:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:44:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:45:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:46:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:47:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:48:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:49:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:50:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:51:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:52:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:53:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:54:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:55:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:56:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:57:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:58:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 01:59:00.000,2277.370,2277.370,2277.370,2277.370,0
09.01.2017 02:00:00.000,2279.840,2279.840,2279.589,2279.839,27.03
09.01.2017 02:01:00.000,2279.839,2279.840,2279.589,2279.840,16.43
09.01.2017 02:02:00.000,2279.720,2279.839,2279.590,2279.839,13.25
09.01.2017 02:03:00.000,2279.839,2279.839,2279.769,2279.770,9.54
09.01.2017 02:04:00.000,2279.770,2279.840,2279.770,2279.840,13.78
09.01.2017 02:05:00.000,2279.769,2279.839,2279.769,2279.770,13.25
09.01.2017 02:06:00.000,2279.840,2279.840,2279.769,2279.839,12.72
09.01.2017 02:07:00.000,2279.839,2279.839,2279.769,2279.839,4.77
09.01.2017 02:08:00.000,2279.839,2279.839,2279.839,2279.839,8.48
09.01.2017 02:09:00.000,2279.839,2279.840,2279.769,2279.840,9.54
09.01.2017 02:10:00.000,2279.840,2279.840,2279.769,2279.769,12.19
09.01.2017 02:11:00.000,2279.769,2280.090,2279.769,2280.090,9.01
09.01.2017 02:12:00.000,2280.090,2280.090,2279.839,2280.090,13.25
09.01.2017 02:13:00.000,2280.090,2280.090,2279.839,2279.970,10.07
09.01.2017 02:14:00.000,2279.839,2280.089,2279.839,2280.020,21.2
09.01.2017 02:15:00.000,2280.090,2280.339,2280.089,2280.089,16.96
09.01.2017 02:16:00.000,2280.019,2280.340,2280.019,2280.340,18.55
09.01.2017 02:17:00.000,2280.340,2280.340,2280.089,2280.089,13.25
09.01.2017 02:18:00.000,2279.969,2280.090,2279.840,2279.970,14.84
09.01.2017 02:19:00.000,2279.770,2280.020,2279.769,2280.020,10.07
09.01.2017 02:20:00.000,2280.020,2280.089,2279.840,2279.840,9.01
09.01.2017 02:21:00.000,2279.840,2280.090,2279.840,2279.840,11.13
09.01.2017 02:22:00.000,2280.090,2280.090,2280.090,2280.090,13.25
09.01.2017 02:23:00.000,2280.020,2280.090,2280.020,2280.090,7.42
09.01.2017 02:24:00.000,2280.090,2280.090,2280.020,2280.090,9.01
09.01.2017 02:25:00.000,2280.090,2280.090,2280.020,2280.089,12.19
09.01.2017 02:26:00.000,2280.089,2280.089,2280.020,2280.089,17.49
09.01.2017 02:27:00.000,2280.089,2280.090,2279.149,2280.090,12.98
09.01.2017 02:28:00.000,2280.090,2280.090,2279.839,2279.969,20.67
09.01.2017 02:29:00.000,2279.839,2280.090,2279.050,2280.090,20.8
09.01.2017 02:30:00.000,2280.090,2280.090,2279.839,2280.089,12.72
09.01.2017 02:31:00.000,2280.089,2280.089,2280.089,2280.089,6.89
09.01.2017 02:32:00.000,2280.089,2280.089,2279.099,2279.099,9.98
09.01.2017 02:33:00.000,2280.020,2280.089,2280.020,2280.089,10.6
09.01.2017 02:34:00.000,2280.019,2280.089,2280.019,2280.089,6.89
09.01.2017 02:35:00.000,2280.019,2280.089,2279.840,2279.840,13.25
09.01.2017 02:36:00.000,2279.840,2279.840,2279.769,2279.839,10.6
09.01.2017 02:37:00.000,2279.839,2279.839,2279.770,2279.770,14.84
09.01.2017 02:38:00.000,2279.770,2279.839,2279.770,2279.839,8.48
09.01.2017 02:39:00.000,2278.899,2279.840,2278.899,2279.840,11.92
09.01.2017 02:40:00.000,2279.770,2279.839,2279.769,2279.839,7.95
09.01.2017 02:41:00.000,2279.839,2279.839,2279.769,2279.839,15.9
09.01.2017 02:42:00.000,2279.769,2279.840,2279.769,2279.840,9.01
09.01.2017 02:43:00.000,2279.840,2279.840,2278.879,2279.839,9.76
09.01.2017 02:44:00.000,2279.839,2279.840,2279.770,2279.840,14.31
